"";"Numsiret";"Nometablissement";"nb_stages";"nb_heures";"url";"keywords"
"317";19341386100017;"COLLEGE LO TRENTANEL";7;22,5714285714286;"";""
"318";20001734100120;"COMMUNAUTE DE COMMUNE LODEVOIS ET LARZAC";7;55,5714285714286;"";""
"319";21300321300013;"COMMUNE DE SOMMIERES";7;104,428571428571;"";""
"320";21340057500121;"ECOLE MATERNELLE LES PETITS PRINCES";7;15,8571428571429;"";""
"321";21340123500014;"COMMUNE DE JUVIGNAC";7;40,2857142857143;"";""
"322";21340172200144;"ECOLE ELEMENTAIRE";7;32;"";""
"323";21340172201266;"ECOLE MATERNELLE SERGUEI PROKOFIEV";7;21,7142857142857;"";""
"324";21340172201704;"ECOLE ELEMENTAIRE JULES VERNE";7;7,42857142857142;"";""
"325";21340217500037;"ECOLE ELEMENTAIRE PAUL CROUZET";7;16,7142857142857;"";""
"326";21340248000023;"ECOLE";7;22,2857142857143;"";""
"327";21690123100011;"COMMUNE DE LYON";7;103,285714285714;"";""
"328";22130001500247;"CONSEIL DEPARTEMENTAL 13";7;62,4285714285714;"";""
"329";23340001900029;"CONSEIL REGIONAL LANGUEDOC ROUSSILLON";7;36,5714285714286;"";""
"330";26130007300010;"HOPITAL EDOUARD TOULOUSE";7;77,4285714285714;"";""
"331";26130008100484;"ASSISTANCE PUBLIQUE DES HOPITAUX DE MARSEILLE";7;81,9999999999999;"";""
"332";26340028500197;"CENTRE COMMUNAL D ACTION SOCIALE";7;96,0000000000001;"";""
"333";26480011100017;"CENTRE HOSPITALIER FRANCOIS TOSQUELLES";7;133,285714285714;"";""
"334";31884629200023;"IME LES HIRONDELLES";7;88,5714285714285;"";""
"335";32086181800237;"ASSOCIATION AUDOISE SOCIALE ET MEDICAL";7;51,4285714285714;"";""
"336";33018811100018;"PIC LA SALLE";7;18,7142857142857;"";""
"337";34088397400016;"ACTES SUD";7;139,571428571428;"";""
"338";34832531700017;"ECOLE CHARLES DE FOUCAULD";7;77,2857142857143;"";""
"339";35384270100024;"PRESENCE VERTE SERVICES";7;91,5714285714286;"";""
"340";38345126700017;"CAISSE D'EPARGNE";7;187;"";""
"341";38766275200030;"ETINCELLE";7;89,5714285714286;"";""
"342";38813569100011;"LE CLOS DE LA FONTAINE";7;112,142857142857;"";""
"343";42121627600285;"E.H.P.A.D. KORIAN LA POMPIGNANE HOTELIA";7;137,428571428571;"";""
"344";42336783800020;"VIVRE ENSEMBLE CITOYEN QUARTIER CEVENNES";7;89,2857142857143;"";""
"345";43323115600020;"TIN HINAN";7;161,428571428571;"";""
"346";43995191400019;"FRAC LANGUEDOC ROUSSILLON - FOND REGIONAL D'ART CONTEMPORAIN";7;31,2857142857143;"";""
"347";44044142600077;"ILLUSION & MACADAM";7;74,8571428571429;"";""
"348";44158453900031;"ASSOC RAIH";7;73,2857142857143;"";""
"349";44427032600036;"EHPAD LANGUEDOC MUTUALITE";7;80,2857142857143;"";""
"350";44427032600127;"RESIDENCE MALBOSC (EHPAD)";7;54,1428571428572;"";""
"351";44456253200085;"MBV_SUDALIA";7;103,857142857143;"";""
"352";44456253200218;"MBV VILLA IMPRESSA";7;113,428571428571;"";""
"353";44460844206643;"ENEDIS";7;134,142857142857;"";""
"354";49213269100022;"O2";7;58,4285714285714;"";""
"355";50060803900011;"CENTRE REGIONAL DE FORMATION PROFESSIONNELLE";7;76,4285714285713;"";""
"356";50485825900022;"APEF";7;36,5714285714286;"";""
"357";50802825500026;"IVLR";7;177,285714285714;"";""
"358";51105832300037;"LES ENFANTS D HELENE";7;74,7142857142857;"";""
"359";51390310400018;"BOXEUR DE LUNE";7;25;"";""
"360";52294125100012;"ASSOCIATION PECHEURS D'IMAGES";7;41,4285714285715;"";""
"361";52508964500028;"MAISON DES ADOLESCENTS DE L’HERAULT MDA34";7;155;"";""
"362";77558906200097;"ESAT L'ENVOL";7;133,857142857143;"";""
"363";77568415200017;"UNESCO";7;60,1428571428572;"";""
"364";77605691300010;"LYCEE PRIVE DE NEVERS";7;47,4285714285714;"";""
"365";77605695400014;"SOUS CONTRAT D'ASSOCIATION AVEC L'ETAT";7;24;"";""
"366";77605698800012;"OGEC STE FAMILLE LA PROVIDENCE";7;26,4285714285714;"";""
"367";78162278200055;"PRESENCE VERTE SERVICE";7;104,142857142857;"";""
"368";78898155300019;"LET'S MOTIV";7;49,8571428571429;"";""
"369";79368457200019;"MONTPELLIER AGGLOMERATION TAEKWONDO";7;148,142857142857;"";""
"370";81233964600018;"BOXEUR 7";7;28,2857142857143;"";""
"371";82959230200014;"ASSOCIATION ENTREPRENDRE MEDITERRANEO";7;33,8571428571429;"";""
"372";83092963400012;"ECOLE PETILLANTE";7;9,57142857142856;"";""
"373";11000001500013;"ASSEMBLEE NATIONALE";6;40,7142857142857;"";""
"374";18008901303720;"CNRS";6;76,7142857142858;"";""
"375";19110022100016;"LYCEE DOCTEUR LACROIX";6;16,7142857142857;"";""
"376";19300046000017;"LYCEE GENERAL TECHNOLOGIQUE CHARLES GIDE";6;19,7142857142857;"";""
"377";19301330700015;"LYCEE POLYVALENT G.DE GAULLE ANTHONIOZ";6;33,8571428571429;"";""
"378";19340042100023;"CBEN GRETA";6;60,7142857142858;"";""
"379";19340106400012;"COLLEGE FRANCOIS MITTERRAND";6;19,1428571428571;"";""
"380";19341368900012;"COLLEGE DE L'ETANG L'OR";6;21,2857142857143;"";""
"381";19341388700012;"COLLEGE MARCEL PAGNOL";6;12,8571428571429;"";""
"382";19341537900018;"COLLEGE FREDERIC MISTRAL";6;17,8571428571429;"";""
"383";19660011800018;"LYCEE JEAN LURCAT";6;8,14285714285714;"";""
"384";20006635500013;"SETE AGGLOPOLE";6;52,0000000000001;"";""
"385";21130001700012;"COMMUNE D'AIX EN PROVENCE";6;44,5714285714285;"";""
"386";21340032800695;"ECOLE ELEMENTAIRE EDOUARD HERRIOT";6;34,7142857142857;"";""
"387";21340032800836;"ECOLE PRIMAIRE LOUIS MALBOSC";6;24,2857142857143;"";""
"388";21340057500063;"ECOLE MATERNELLE PUBLIQUE ROSE DE FRANCE";6;68,9999999999999;"";""
"389";21340101100050;"ECOLE ELEMENTAIRE DE FLORENSAC";6;23,7142857142857;"";""
"390";21340108600011;"MAIRIE";6;45,4285714285714;"";""
"391";21340108600102;"ECOLE PRIMAIRE ANATOLE FRANCE 2";6;33,1428571428571;"";""
"392";21340129200080;"ECOLE COUGOURLUDE";6;19,4285714285714;"";""
"393";21340145800012;"COMMUNE DE LUNEL";6;45,8571428571429;"";""
"394";21340157300109;"ECOLE PRIMAIRE JULES VERNE";6;19;"";""
"395";21340172200136;"ECOLE MATERNELLE WOLFGANG AMADEUS MOZART";6;16,7142857142857;"";""
"396";21340172200755;"ECOLE ELEMENTAIRE";6;65,8571428571429;"";""
"397";21340172201050;"ECOLE ELEMENTAIRE LOUIS ARMSTRONG";6;16,4285714285714;"";""
"398";21340172201159;"ECOLE ELEMENTAIRE JEAN ZAY";6;15;"";""
"399";21340172201167;"ECOLE ELEMENTAIRE GALILEE";6;6,28571428571428;"";""
"400";21340172201464;"ECOLE BLAISE PASCAL";6;111,285714285715;"";""
"401";21340172202025;"ECOLE ELEMENTAIRE ANDRE MALRAUX";6;17,4285714285714;"";""
"402";21440003800078;"ECOLE MARIE DE SEVIGNE";6;21,8571428571429;"";""
"403";22120001700012;"CONSEIL GENERAL AVEYRON";6;96,2857142857143;"";""
"404";22985000300018;"CONSEIL DEPARTEMENTAL DE MAYOTTE";6;71,4285714285715;"";""
"405";24110059300078;"LE GRAND NARBONNE COMMUNAUTE D'AGGLOMERATION";6;64,4285714285714;"";""
"406";25340322400012;"CIRDOC";6;54,2857142857143;"";""
"407";26130006500115;"CENTRE HOSPITALIER VALVERT";6;153,428571428571;"";""
"408";26260014100010;"CENTRE HOSPITALIER SPECIALISE LE VALMONT";6;119,142857142857;"";""
"409";26340008700015;"CENTRE HOSPITALIER DE SAINT PONS DE THOMIERES";6;108,714285714286;"";""
"410";26340011100096;"HOPITAL DE JOUR";6;73,8571428571428;"";""
"411";26340018600023;"EHPAD LES MURIERES";6;79,7142857142858;"";""
"412";28340049700022;"SERVICE DEPARTEMENTAL INCENDIE ET SECOURS ( SDIS )";6;95,857142857143;"";""
"413";32237588200055;"MONTPELLIER DANSE";6;107,857142857143;"";""
"414";32735516000166;"ACPPA LES COURALIES";6;112,857142857143;"";""
"415";33174630500043;"FESTIVAL DE RADIO FRANCE ET MONTPELLIER";6;112,285714285714;"";""
"416";33466885200042;"BIBLIOTHEQUE INTERUNIVERSITAIRE DE MONTPELLIER";6;9,99999999999999;"";""
"417";33928911800012;"ECOLE NOTRE-DAME";6;7;"";""
"418";33977442400065;"CMPP MARCEL FOUCAULT";6;126,428571428572;"";""
"419";34009224600016;"ECOLE PRIVEE PIE XII";6;69;"";""
"420";35065789600014;"MIDI LIBRE MONTPELLIER";6;45,5714285714286;"";""
"421";37760837790183;"DEMD PRODUCTION";6;29,5714285714286;"";""
"422";38144640000032;"EPISODE";6;151,428571428571;"";""
"423";39047337900027;"LOLA PRODUCT";6;27,5714285714286;"";""
"424";39831091200033;"LES FILMS DU KIOSQUE";6;41,8571428571429;"";""
"425";39912674700019;"LYCEE JEAN MOULIN";6;19,1428571428571;"";""
"426";40486777200034;"RESTAURANTS DU COEUR";6;68,1428571428571;"";""
"427";41858179900016;"LA CRIEE AUX POISSONS DES PAYS D'AGDE";6;140,714285714286;"";""
"428";42137794600031;"VALECO INGENIERIE";6;126,714285714286;"";""
"429";43009864000054;"ASSOCIATION KAINA";6;139,428571428572;"";""
"430";44085693800210;"VALECO INGENIERIE";6;153,571428571429;"";""
"431";44963103500036;"ASSOCIATION NATIONALE LE REFUGE";6;73;"";""
"432";44963103500044;"LE REFUGE";6;38,4285714285715;"";""
"433";45680115800647;"MIDI LIBRE NIMES";6;73,1428571428572;"";""
"434";47180055700012;"CLINIQUE SAINT ANTOINE";6;119,857142857143;"";""
"435";48496118000011;"ELOA PROD";6;40,8571428571428;"";""
"436";49866293100019;"KANGOUROU KIDS";6;75,2857142857143;"";""
"437";49957641100023;"ASSOCIATION TOUT A FOND";6;34,1428571428571;"";""
"438";50470769600010;"KALEO";6;82,8571428571428;"";""
"439";50836415500012;"AEROPORT DE MONTPELLIER MEDITERRANEE";6;77,1428571428572;"";""
"440";51952111600037;"FORMEXT";6;86,5714285714286;"";""
"441";52929983600021;"KORIAN MAS DE LAUZE";6;157;"";""
"442";54209533616605;"HOPITAL LAPEYRONNIE";6;102;"";""
"443";57420141400319;"L'INDEPENDANT DU MIDI";6;24,5714285714286;"";""
"444";77558012900010;"IME ARTES";6;96;"";""
"445";77567227229479;"SERVICES DE PEDOPSYCHIATRIE DU CPI DE MONTAURY";6;183,714285714286;"";""
"446";77585434200018;"MECS CLARENCE";6;60,7142857142858;"";""
"447";77591148000025;"IME LA CIGALE";6;138,285714285714;"";""
"448";77605694700026;"EDUCATION POPULAIRE ST JEAN BAPTISTE";6;8,14285714285714;"";""
"449";80470183700010;"ENSAM";6;123,428571428571;"";""
"450";80481980300011;"LE POING ASSO";6;89,0000000000001;"";""
"451";80503123400018;"MONSIEUR JEROME MAZOYER";6;25;"";""
"452";80538606700013;"AMIS DES ETUDIANTS A.D.E";6;41,2857142857143;"";""
"453";80905633600021;"LA MARSEILLAISE CR";6;29,5714285714286;"";""
"454";81082597600014;"GAME IN THE CITY";6;43,4285714285714;"";""
"455";81270784200017;"ASSOCIATION DU FESTIVAL INTERNATIONAL DU FILM SUR LE HANDICAP";6;39,7142857142857;"";""
"456";81537280000012;"BUROSTATION";6;41,5714285714286;"";""
"457";82021219900013;"ASSOCIATION ECRANS DES MONDES";6;47,5714285714286;"";""
"458";82139715500010;"AZAE MONTPELLIER EST";6;63,4285714285715;"";""
"459";82844487700017;"LES AUTOMN'HALLES";6;0,857142857142858;"";""
"460";NA;"ACECR INSTITUTE OF TOURISM RESEARCH";6;99,1428571428574;"";""
"461";NA;"ALLIANCE FRANCAISE";6;90,4285714285714;"";""
"462";NA;"BANK OF CHINA (LUXEMBOURG) S.A. BRUSSELS BRANCH";6;153,285714285714;"";""
"463";NA;"PREMIUM LINGUISTIC SERVICES";6;27,5714285714286;"";""
"464";NA;"WORD PERFECT TRANSLATION LTD";6;92,7142857142857;"";""
"465";13000279300011;"MONTPELLIER SUPAGRO";5;113,857142857143;"";""
"466";13001789000026;"MUSEE DES CIVILISATIONS DE L'EUROPE ET DE LA MEDITERRANNEE";5;97,4285714285713;"";""
"467";17130001500012;"PREFECTURE 13";5;48,5714285714286;"";""
"468";17130431400544;"INSPECTION CIRCONSRIPTION AIX-SUD";5;97,2857142857143;"";""
"469";17300431800031;"DSDEN DU GARD";5;65,2857142857143;"";""
"470";17340431000166;"INSPECTION DE L'EDUCATION NATIONALE";5;41;"";""
"471";18004302800653;"ONISEP OCCITANIE –SITE DE MONTPELLIER";5;52,857142857143;"";""
"472";18004417400019;"MUSEUM NATIONAL D'HISTOIRE NATURELLE";5;32,8571428571428;"";""
"473";18007001300115;"INSTITUT NATIONAL DE RECHERCHE EN SCIENCES ET TECHNOLOGIES POUR L'ENVIRONNEMENT ET L'AGRICULTURE";5;87,2857142857143;"";""
"474";18340003500030;"CHAMBRE D'AGRICULTURE DE L'HERAULT";5;81,0000000000001;"";""
"475";19110007200013;"LYCEE POLYVALENT JULES FIL";5;31;"";""
"476";19300946100016;"COLLEGE REVOLUTION";5;7,14285714285714;"";""
"477";19341089100249;"UNIVERSITE";5;55,1428571428571;"";""
"478";20002346300017;"RESIDENCE AIME PETRE EHPAD";5;111,285714285714;"";""
"479";20003441100013;"COMMUNAUTE DE COMMUNES DU PIEMONT CEVENOL";5;74,5714285714287;"";""
"480";21110266000043;"ECOLE ELEMENTAIRE ANDRE PIC";5;19,7142857142857;"";""
"481";21130004100012;"MAIRIE D' ARLES";5;29,4285714285714;"";""
"482";21130055306286;"DIRECTION GENERALE ADJOINTE DE L'ATTRACTIVITE ET DE LA PROMOTION DE MARSEILLE";5;59;"";""
"483";21300003700019;"COMMUNE D AIGUES-MORTES";5;29,5714285714286;"";""
"484";21300254600017;"MAIRIE DE SAINT GENIES DE COMOLAS";5;14,1428571428571;"";""
"485";21340024500055;"ECOLE MATERNELLE PUBLIQUE";5;5,57142857142857;"";""
"486";21340032800323;"ECOLE GAVEAU MACE";5;12,2857142857143;"";""
"487";21340032800810;"COMMUNE DE BEZIERS";5;29,2857142857143;"";""
"488";21340095500042;"ECOLE ELEMENTAIRE";5;12,2857142857143;"";""
"489";21340119300023;"ECOLE PRIMAIRE PUBLIQUE";5;7;"";""
"490";21340130000024;"ECOLE PRIMAIRE PUBLIQUE ECOLE DE LA SOURCE";5;22;"";""
"491";21340154000082;"ECOLE MATERNELLE JACQUES PREVERT";5;116,428571428572;"";""
"492";21340161500025;"ECOLE PRIMAIRE FRANCOIS MITTERAND";5;16,7142857142857;"";""
"493";21340172200102;"ECOLE MATERNELLE CHAPTAL";5;86,8571428571428;"";""
"494";21340172200201;"ECOLE MATERNELLE PUBLIQUE INGRID BERGMAN";5;20,2857142857143;"";""
"495";21340172200474;"ECOLE PRIMAIRE WINSTON CHURCHILL";5;90,2857142857143;"";""
"496";21340172200615;"ECOLE MATERNELLE JEAN COCTEAU";5;3,42857142857142;"";""
"497";21340172200805;"MATERNELLE COPERNIC";5;36,1428571428571;"";""
"498";21340172200938;"INSPECTION EDUCATION NATIONALE MONTPELLIER SUD";5;44;"";""
"499";21340172201100;"ECOLE MATERNELLE ALIENOR-D'AQUITAINE";5;14,1428571428571;"";""
"500";21340172201233;"ECOLE PRIMAIRE PUBLIQUE FRANK DICKENS";5;22,8571428571429;"";""
"501";21340172201613;"ECOLE VICTOR DURUY";5;11,7142857142857;"";""
"502";21340247200038;"ECOLE MATERNELLE LA SOURCES";5;30,5714285714286;"";""
"503";21340259700032;"JEAN-JAURES - LES PILETTES";5;15,8571428571429;"";""
"504";21340261300011;"MAIRIE DE ST-GUILHEM-LE-DESERT";5;51,1428571428571;"";""
"505";21340276100034;"ECOLE ELEMENTAIRE PUBLIQUE AGNES GELY";5;31,1428571428572;"";""
"506";21340299300017;"MAIRIE DE SERIGNAN";5;65,2857142857143;"";""
"507";21340324900021;"ECOLE ELEMENTAIRE";5;15,2857142857143;"";""
"508";21340327200049;"COMMUNE DE VENDARGUES";5;19,8571428571429;"";""
"509";21340341300056;"ECOLE FERDINAND BUISSON";5;17,1428571428571;"";""
"510";21720181300672;"ECOLE ELEMENTAIRE PUBLIQUE DOCTEUR CALMETTE";5;17,4285714285714;"";""
"511";21830137200015;"COMMUNE DE TOULON";5;47,7142857142857;"";""
"512";24300064300045;"COMMUNAUTE AGGLO NIMES METROPOLE";5;82;"";""
"513";25120134900015;"SYNDICAT MIXTE DU PARC NATUREL REGIONAL DES GRANDS CAUSSES";5;92,4285714285715;"";""
"514";26040358900013;"CENTRE HOSPITALIER DE DIGNE-LES-BAINS";5;42,2857142857142;"";""
"515";26130022200013;"CENTRE HOSPITALIER D'ARLES";5;134,714285714286;"";""
"516";26300003600248;"HOPITAL UNIVERSITAIRE CAREMEAU";5;123,142857142857;"";""
"517";26300004400093;"CENTRE HOSPITALIER";5;45,8571428571428;"";""
"518";26330584900014;"CENTRE HOSPITALIER CHARLES PERRENS";5;50,5714285714286;"";""
"519";26340012900015;"HOPITAL LOCAL CLERMONT-L'HERAULT";5;96,5714285714286;"";""
"520";26340039200019;"CENTRE COMMUNAL D'ACTION SOCIALE";5;56,4285714285715;"";""
"521";26340093900025;"EHPAD LES PINS BESSON";5;81;"";""
"522";26690027300019;"HOSPICES CIVILS DE LYON - DPAS";5;48,8571428571428;"";""
"523";26750045200524;"HOPITAL PITIE SALPETRIERE";5;81,7142857142857;"";""
"524";26810005400181;"CENTRE HOSPITALIER INTERCOMMUNAL DE CASTRES MAZAMET";5;50,8571428571428;"";""
"525";26810008800015;"CENTRE HOSPITALIER DE LAVAUR";5;51,7142857142857;"";""
"526";26840016500083;"CENTRE HOSPITALIER MONTFAVET";5;136,714285714286;"";""
"527";30059912306537;"AFPA";5;89,0000000000001;"";""
"528";30328464000016;"FOYER DU ROMARIN";5;87,8571428571428;"";""
"529";30435069700047;"LA PASQUIERE";5;2;"";""
"530";30628969500042;"CD UFOLEP 34";5;109,428571428572;"";""
"531";30718119800028;"PRESENCE 30";5;47,1428571428571;"";""
"532";31147185800077;"AIDER";5;68,2857142857143;"";""
"533";31506840300015;"ASSOCIATION TRAIT D'UNION";5;130,285714285714;"";""
"534";32066261200060;"FONDATION  BON SAUVEUR D'ALBY";5;28,2857142857143;"";""
"535";32173773600033;"SIBLU FRANCE";5;125;"";""
"536";32388764600012;"INSTITUT LINGUISTIQUE DU PEYROU";5;14,8571428571428;"";""
"537";32646371800022;"CALANDRETA DAU CLAPAS";5;29,4285714285714;"";""
"538";33287591300169;"ADMR PAYS HERAULTAIS";5;43,8571428571429;"";""
"539";33517518800069;"M.F.P MULTIMEDIA FRANCE PRODUCTIONS";5;32,2857142857143;"";""
"540";33798057700015;"LYCEE FRANCOIS RABELAIS";5;26,4285714285714;"";""
"541";33958631500014;"LES OPALINES";5;90,4285714285715;"";""
"542";33977442400289;"FOYER OCCOPATIONNEL L'ARCHIPEL DE MASSANE";5;145;"";""
"543";34053349600014;"EHPAD LES CINQ SENS";5;45,7142857142857;"";""
"544";34890658700046;"ASSOCIATION VUE SUR LES DOCS";5;75,7142857142858;"";""
"545";34912350500035;"MAISON DE RETRAITE KORIAN LES GARDIOLES";5;57;"";""
"546";34949009400019;"LES JARDINS DE SOPHIA";5;49,4285714285714;"";""
"547";37920494400027;"DIVERGENCE FM";5;28;"";""
"548";38192587400038;"PECHEURS D'IMAGES";5;32,7142857142858;"";""
"549";38295873400024;"CENTRE CULTUREL ITALIEN SOCIETA DANTE ALIGHIERI DE MONTPELLIER";5;102,285714285714;"";""
"550";38432068500017;"FRENCH AMERICAN CENTER";5;33,1428571428571;"";""
"551";38846356400038;"NOUAS";5;93,0000000000001;"";""
"552";39162572000043;"PACIFICA SARL";5;57,1428571428571;"";""
"553";39245794100012;"BOITE NOIRE";5;36,5714285714286;"";""
"554";39508019500039;"POLYCLINIQUE SAINT PRIVAT";5;40,5714285714286;"";""
"555";39847156501990;"ORCHESTRA PREMAMAN";5;68,1428571428571;"";""
"556";40125156601863;"EHPAD";5;100,857142857143;"";""
"557";40320006600013;"EHPAD LES MEUNIERES";5;100,142857142857;"";""
"558";40364431300039;"ASSOCIATION DEFI";5;108,714285714286;"";""
"559";40867589000011;"CENTRE ADMINISTRATIF ANDRE BENECH";5;19,7142857142857;"";""
"560";41391532300039;"COLLEGE LEON CORDAS";5;23,5714285714286;"";""
"561";42184918300015;"CONFLUENCES";5;82,0000000000001;"";""
"562";42263810600035;"HOP' TOYS";5;63,857142857143;"";""
"563";43015982200013;"COLLECTION LAMBERT EN AVIGNON";5;107;"";""
"564";43276694700449;"FRANCE TELEVISIONS";5;14,5714285714286;"";""
"565";43399935600028;"RANDSTAD";5;83,8571428571428;"";""
"566";43496895400041;"LATITUDE";5;120;"";""
"567";43829231000036;"INSTITUT MEDITERRANEEN DE LANGUES ET DE SERVICES";5;27;"";""
"568";44217347200071;"CENTRE ABC";5;77,8571428571429;"";""
"569";44237806300014;"ASSOCIATION LE REVE ET L AME AGIT";5;17,7142857142857;"";""
"570";44261796500037;"VENTS D'OC ENERGIES RENOUVELABLES";5;121,285714285714;"";""
"571";45049944700024;"CHAMP CONTRECHAMPT";5;30,1428571428571;"";""
"572";45780099300109;"SAURAMPS & CIE SAS";5;40,4285714285714;"";""
"573";46680073700010;"COLLEGE PRIVE SAINT FRANCOIS REGIS";5;20,4285714285714;"";""
"574";47978644400022;"FRENCH KISS PRODUCTION";5;54,1428571428571;"";""
"575";47978644400030;"FRENCH KISS PRODUCTION";5;18,7142857142857;"";""
"576";48437204000010;"MONSIEUR FABIEN CLAUZON";5;75,4285714285714;"";""
"577";48914161400011;"HOPITAL LA TIMONE MARSEILLE";5;102,142857142857;"";""
"578";49193405500030;"PALEOTIME SARL";5;24,8571428571429;"";""
"579";49304827600023;"ASSOCIATION JANUS 34";5;154;"";""
"580";49399968400068;"ASSOCIATION DE PARENTS ET AMIS DE PERSONNES HANDICAPEES DU DEPARTEMENT DE L HERAULT";5;144,142857142857;"";""
"581";49399968400076;"FOYERS RESIDENCE LES ECUREUILS";5;36,5714285714286;"";""
"582";50170059500025;"PORT DE SETE - SUD DE FRANCE";5;115;"";""
"583";50202601600027;"ATTRAPE REVE";5;96,7142857142858;"";""
"584";50218327000029;"E.H.P.A.D. LES TERRASSES DU CAROUX";5;65,1428571428572;"";""
"585";51265810500014;"REGIE AUTONOME DOMAINE D'O";5;31,4285714285715;"";""
"586";51405773600027;"LES GALERIES DE MONTPELLIER";5;50,4285714285714;"";""
"587";51431304800035;"ASSOCIATION THEAVIDA";5;41,5714285714286;"";""
"588";52472825000027;"MILEA";5;98,5714285714286;"";""
"589";57080454200365;"LA DEPECHE DU MIDI";5;42,8571428571429;"";""
"590";57204721500122;"COURRIERS DU MIDI";5;67,5714285714286;"";""
"591";57218568401087;"CLUB MEDITERRANEE SA";5;91,5714285714287;"";""
"592";58020034300011;"HOPITAL PRIVE LES FRANCISCAINES";5;238,428571428571;"";""
"593";60206014700033;"HACHETTE LIVRE";5;130,428571428572;"";""
"594";66202519620648;"COLLEGE PRIVE SAINT ROCH";5;16,5714285714286;"";""
"595";75021474400013;"AMANDINE ZEVOLINO";5;49,4285714285714;"";""
"596";75099729800021;"AGENCE WIP";5;31,5714285714286;"";""
"597";75274384900016;"ASSOCIATION RAIPONCE";5;47,7142857142858;"";""
"598";77558918700019;"CAISSE ASSUR RETRAITE SANTE TRAVAIL LR";5;106,571428571429;"";""
"599";77558918700100;"CENTRE REEDUCATION ET INSERTION PROFESSIONNELLE";5;83;"";""
"600";77563330800058;"CENTRE HOSPITALIER SAINTE MARIE";5;80,5714285714285;"";""
"601";77566659700049;"LA CIMADE";5;55,1428571428572;"";""
"602";77566669603092;"SECOURS CATHOLIQUE - DELEGATION DE L'HERAULT";5;166,285714285714;"";""
"603";77567825300052;"IME SAIRIGNE";5;140,285714285714;"";""
"604";77568562101133;"ASSOCIATION UFCV DE MONTPELLIER";5;43,5714285714286;"";""
"605";77591155500081;"ASSOCIATION ESCALIERES";5;141,428571428571;"";""
"606";77591161300013;"M.E.C.S LA PROVIDENCE NIMES";5;84;"";""
"607";77596093300015;"ECOLE NOTRE DAME";5;19;"";""
"608";77598273900028;"LYCEE PRIVE LA TRINITE";5;18;"";""
"609";77606072500095;"SECOURS POPULAIRE DE MONTPELLIER";5;55,8571428571429;"";""
"610";77606093100032;"MOUVEMENT FRANCAIS PLANNING FAMILIAL (MFPF)";5;29,1428571428571;"";""
"611";77606131900021;"IME DU CHATEAU D'O";5;85,7142857142858;"";""
"612";77613411600073;"ASCV CENTRE BOUFFARD VERCELLI";5;52,4285714285714;"";""
"613";79134016900022;"ECOTERRE ENERGIE VERTE";5;72,8571428571428;"";""
"614";79452043700011;"NATURALPAD";5;85,0000000000001;"";""
"615";80012320000019;"CHU LAPEYRONIE";5;79,7142857142858;"";""
"616";80413965700022;"A.P.C.A TOURISME";5;43,1428571428571;"";""
"617";81296995400013;"ASSOCIATION UNION POUR L'AVENIR";5;58,1428571428571;"";""
"618";81841321300013;"MY HORSE FAMILY";5;70,4285714285714;"";""
"619";81882766900016;"SAP PORTALES";5;33,1428571428571;"";""
"620";82222368100021;"MIZZI MARJORIE THERESE FRANCOISE";5;19;"";""
